project_id,git_url,repo_name,owner_repo,repo_path,size,Name,Bytes,CodeBytes,Lines,Code,Comment,Blank,Complexity,Count,WeightedComplexity,Files
1429606,https://api.github.com/repos/aws/aws-sdk-android,aws-sdk-android,aws/aws-sdk-android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/aws_aws-sdk-android.tar.gz,vlarge,Java,75117778,0,2004658,724993,1119942,159723,0,10526,0,[]
14361,https://api.github.com/repos/xamarin/XobotOS,XobotOS,xamarin/XobotOS,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xamarin_XobotOS.tar.gz,vlarge,Java,62656938,0,1682578,854411,665619,162548,0,5833,0,[]
14579966,https://api.github.com/repos/sakaiproject/sakai,sakai,sakaiproject/sakai,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/sakaiproject_sakai.tar.gz,vlarge,Java,45817441,0,1351257,818276,351040,181941,0,5912,0,[]
14807988,https://api.github.com/repos/apache/flink,flink,apache/flink,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_flink.tar.gz,vlarge,Java,54675014,0,1545534,936102,367415,242017,0,9344,0,[]
15905253,https://api.github.com/repos/MIT-PAC/droidsafe-src,droidsafe-src,MIT-PAC/droidsafe-src,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/MIT-PAC_droidsafe-src.tar.gz,vlarge,Java,84444386,0,1855451,997044,587270,271137,0,5339,0,[]
16139487,https://api.github.com/repos/GoogleCloudPlatform/gcloud-java,gcloud-java,GoogleCloudPlatform/gcloud-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GoogleCloudPlatform_gcloud-java.tar.gz,vlarge,Java,939455,0,25417,15726,7105,2586,0,161,0,[]
16634410,https://api.github.com/repos/ianopolous/JPC,JPC,ianopolous/JPC,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ianopolous_JPC.tar.gz,vlarge,Java,16025955,0,502723,285420,164908,52395,0,6179,0,[]
17549805,https://api.github.com/repos/EgorKulikov/yaal,yaal,EgorKulikov/yaal,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/EgorKulikov_yaal.tar.gz,vlarge,Java,8943929,0,304548,273608,5332,25608,0,5639,0,[]
18369464,https://api.github.com/repos/zstackorg/zstack,zstack,zstackorg/zstack,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zstackorg_zstack.tar.gz,vlarge,Java,22690226,0,666795,519451,30963,116381,0,9054,0,[]
1841809,https://api.github.com/repos/eclipse/org.aspectj,org.aspectj,eclipse/org.aspectj,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_org.aspectj.tar.gz,vlarge,Java,20201211,0,692579,459120,122409,111050,0,7115,0,[]
18425785,https://api.github.com/repos/espertechinc/esper,esper,espertechinc/esper,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/espertechinc_esper.tar.gz,vlarge,Java,38812975,0,828392,550369,154807,123216,0,8002,0,[]
18432613,https://api.github.com/repos/Pushjet/Pushjet-Android,Pushjet-Android,Pushjet/Pushjet-Android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Pushjet_Pushjet-Android.tar.gz,vlarge,Java,20973021,0,564050,306278,181318,76454,0,7633,0,[]
18584,https://api.github.com/repos/AOKP/frameworks_base,frameworks_base,AOKP/frameworks_base,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/AOKP_frameworks_base.tar.gz,vlarge,Java,126377428,0,3664985,2368687,797842,498456,0,9079,0,[]
18651,https://api.github.com/repos/geogebra/geogebra,geogebra,geogebra/geogebra,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/geogebra_geogebra.tar.gz,vlarge,Java,45654029,0,1545261,954158,400875,190228,0,6884,0,[]
18803580,https://api.github.com/repos/frohoff/jdk8u-jdk,jdk8u-jdk,frohoff/jdk8u-jdk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/frohoff_jdk8u-jdk.tar.gz,vlarge,Java,165293112,0,4169554,2268168,1486266,415120,0,16074,0,[]
18803598,https://api.github.com/repos/frohoff/jdk8u-dev-jdk,jdk8u-dev-jdk,frohoff/jdk8u-dev-jdk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/frohoff_jdk8u-dev-jdk.tar.gz,vlarge,Java,165293112,0,4169554,2268168,1486266,415120,0,16074,0,[]
1958,https://api.github.com/repos/infinispan/infinispan,infinispan,infinispan/infinispan,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/infinispan_infinispan.tar.gz,vlarge,Java,29282379,0,776034,565658,94639,115737,0,7173,0,[]
20937322,https://api.github.com/repos/CoprHD/coprhd-controller,coprhd-controller,CoprHD/coprhd-controller,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/CoprHD_coprhd-controller.tar.gz,vlarge,Java,53955543,0,1323020,894428,250875,177717,0,7007,0,[]
21314453,https://api.github.com/repos/OpenJML/OpenJML,OpenJML,OpenJML/OpenJML,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OpenJML_OpenJML.tar.gz,vlarge,Java,58827945,0,1568960,792337,618333,158290,0,12290,0,[]
21597,https://api.github.com/repos/geotools/geotools,geotools,geotools/geotools,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/geotools_geotools.tar.gz,vlarge,Java,103851054,0,2616232,1314758,1036877,264597,0,11494,0,[]
22083871,https://api.github.com/repos/aliyun/aliyun-openapi-java-sdk,aliyun-openapi-java-sdk,aliyun/aliyun-openapi-java-sdk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/aliyun_aliyun-openapi-java-sdk.tar.gz,vlarge,Java,85209095,0,3012487,1828533,501551,682403,0,31943,0,[]
22205189,https://api.github.com/repos/apache/ignite,ignite,apache/ignite,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_ignite.tar.gz,vlarge,Java,73494824,0,2197463,1153339,630866,413258,0,10710,0,[]
2249963,https://api.github.com/repos/robovm/robovm,robovm,robovm/robovm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/robovm_robovm.tar.gz,vlarge,Java,62209162,0,1752583,928808,661088,162687,0,10037,0,[]
2281,https://api.github.com/repos/gradle/gradle,gradle,gradle/gradle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gradle_gradle.tar.gz,vlarge,Java,27431406,0,725001,427818,202102,95081,0,9115,0,[]
2291113,https://api.github.com/repos/pentaho/pentaho-reporting,pentaho-reporting,pentaho/pentaho-reporting,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/pentaho_pentaho-reporting.tar.gz,vlarge,Java,30418769,0,814055,490898,220341,102816,0,6651,0,[]
232203,https://api.github.com/repos/eclipse/cdt,cdt,eclipse/cdt,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_cdt.tar.gz,vlarge,Java,62402923,0,1841507,1168461,464647,208399,0,9616,0,[]
24203553,https://api.github.com/repos/eclipse/che,che,eclipse/che,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_che.tar.gz,vlarge,Java,9102125,0,261633,171171,58331,32131,0,2546,0,[]
25445,https://api.github.com/repos/android/platform_frameworks_base,platform_frameworks_base,android/platform_frameworks_base,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/android_platform_frameworks_base.tar.gz,vlarge,Java,148603993,0,4218264,2723945,931304,563015,0,10602,0,[]
26591,https://api.github.com/repos/hibernate/hibernate-orm,hibernate-orm,hibernate/hibernate-orm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hibernate_hibernate-orm.tar.gz,vlarge,Java,33055045,0,1115457,759938,191345,164174,0,10056,0,[]
27260690,https://api.github.com/repos/graalvm/truffle,truffle,graalvm/truffle,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/graalvm_truffle.tar.gz,vlarge,Java,56920626,0,1385594,876587,346727,162280,0,7745,0,[]
28034343,https://api.github.com/repos/bugvm/bugvm,bugvm,bugvm/bugvm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bugvm_bugvm.tar.gz,vlarge,Java,58286375,0,1617900,881058,574069,162773,0,9675,0,[]
28334824,https://api.github.com/repos/FlexoVM/flexovm,FlexoVM,FlexoVM/flexovm,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/FlexoVM_flexovm.tar.gz,vlarge,Java,62207336,0,1752543,928774,661082,162687,0,10037,0,[]
29790,https://api.github.com/repos/JetBrains/MPS,MPS,JetBrains/MPS,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JetBrains_MPS.tar.gz,vlarge,Java,124269420,0,2561410,2195142,123196,243072,0,26463,0,[]
300140,https://api.github.com/repos/apache/cxf,cxf,apache/cxf,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_cxf.tar.gz,vlarge,Java,38578164,0,1016072,683037,191032,142003,0,7422,0,[]
3092697,https://api.github.com/repos/GregBowyer/ManagedRuntimeInitiative,ManagedRuntimeInitiative,GregBowyer/ManagedRuntimeInitiative,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GregBowyer_ManagedRuntimeInitiative.tar.gz,vlarge,Java,179048308,0,4594180,2389904,1723432,480844,0,19761,0,[]
30929002,https://api.github.com/repos/metasfresh/metasfresh,metasfresh,metasfresh/metasfresh,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/metasfresh_metasfresh.tar.gz,vlarge,Java,77734822,0,2566371,1393485,828294,344592,0,12989,0,[]
31515051,https://api.github.com/repos/ihmcrobotics/ihmc-open-robotics-software,ihmc-open-robotics-software,ihmcrobotics/ihmc-open-robotics-software,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ihmcrobotics_ihmc-open-robotics-software.tar.gz,vlarge,Java,41342303,0,1063741,784284,79116,200341,0,6292,0,[]
32188479,https://api.github.com/repos/Fermat-ORG/fermat,fermat,Fermat-ORG/fermat,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Fermat-ORG_fermat.tar.gz,vlarge,Java,44764683,0,1022242,634655,209010,178577,0,10385,0,[]
3281281,https://api.github.com/repos/wildfly/wildfly,wildfly,wildfly/wildfly,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wildfly_wildfly.tar.gz,vlarge,Java,42515448,0,995142,574962,293811,126369,0,9514,0,[]
3318537,https://api.github.com/repos/OpenNMS/opennms,opennms,OpenNMS/opennms,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OpenNMS_opennms.tar.gz,vlarge,Java,57543227,0,1520484,845478,485616,189390,0,9248,0,[]
33244201,https://api.github.com/repos/Microsoft/team-explorer-everywhere,team-explorer-everywhere,Microsoft/team-explorer-everywhere,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Microsoft_team-explorer-everywhere.tar.gz,vlarge,Java,32454216,0,911858,588504,185383,137971,0,6157,0,[]
3414374,https://api.github.com/repos/gwtproject/gwt,gwt,gwtproject/gwt,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gwtproject_gwt.tar.gz,vlarge,Java,39833643,0,1300320,802502,362040,135778,0,7819,0,[]
34249734,https://api.github.com/repos/microsoftgraph/msgraph-sdk-android,msgraph-sdk-android,microsoftgraph/msgraph-sdk-android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/microsoftgraph_msgraph-sdk-android.tar.gz,vlarge,Java,16243400,0,454972,194379,179291,81302,0,8871,0,[]
343,https://api.github.com/repos/WindowsAzure/azure-sdk-for-java,azure-sdk-for-java,WindowsAzure/azure-sdk-for-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/WindowsAzure_azure-sdk-for-java.tar.gz,vlarge,Java,332763568,0,7585017,3611020,3187266,786731,0,45215,0,[]
35846,https://api.github.com/repos/JetBrains/kotlin,kotlin,JetBrains/kotlin,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JetBrains_kotlin.tar.gz,vlarge,Java,42665346,0,974677,751444,70687,152546,0,6437,0,[]
3759422,https://api.github.com/repos/consulo/consulo,consulo,consulo/consulo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/consulo_consulo.tar.gz,vlarge,Java,62784594,0,1833932,1273257,314832,245843,0,13830,0,[]
39068,https://api.github.com/repos/apache/hadoop,hadoop,apache/hadoop,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_hadoop.tar.gz,vlarge,Java,92056934,0,2565675,1731015,543224,291436,0,10828,0,[]
3981,https://api.github.com/repos/liferay/liferay-portal,liferay-portal,liferay/liferay-portal,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/liferay_liferay-portal.tar.gz,vlarge,Java,252763942,0,8060258,4774002,1707282,1578974,0,33674,0,[]
4095,https://api.github.com/repos/elastic/elasticsearch,elasticsearch,elastic/elasticsearch,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/elastic_elasticsearch.tar.gz,vlarge,Java,102315859,0,2289155,1661640,339433,288082,0,13303,0,[]
4401815,https://api.github.com/repos/opensourceBIM/BIMserver,BIMserver,opensourceBIM/BIMserver,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/opensourceBIM_BIMserver.tar.gz,vlarge,Java,52033005,0,1526165,417547,970479,138139,0,5648,0,[]
44561068,https://api.github.com/repos/GoogleCloudPlatform/google-cloud-java,google-cloud-java,GoogleCloudPlatform/google-cloud-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GoogleCloudPlatform_google-cloud-java.tar.gz,vlarge,Java,939455,0,25417,15726,7105,2586,0,161,0,[]
449190,https://api.github.com/repos/geosdi/geo-platform,geo-platform,geosdi/geo-platform,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/geosdi_geo-platform.tar.gz,vlarge,Java,49013114,0,1306007,584911,604966,116130,0,7286,0,[]
44919435,https://api.github.com/repos/joekoolade/JOE,JOE,joekoolade/JOE,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/joekoolade_JOE.tar.gz,vlarge,Java,77335596,0,2376310,1130052,1029628,216630,0,10030,0,[]
44967,https://api.github.com/repos/nuxeo/nuxeo,nuxeo,nuxeo/nuxeo,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/nuxeo_nuxeo.tar.gz,vlarge,Java,36252010,0,1003396,619845,245090,138461,0,7213,0,[]
4855989,https://api.github.com/repos/dmlloyd/openjdk,openjdk,dmlloyd/openjdk,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dmlloyd_openjdk.tar.gz,vlarge,Java,349628479,0,9068248,5035911,3046308,986029,0,47463,0,[]
4873,https://api.github.com/repos/apache/lucene-solr,lucene-solr,apache/lucene-solr,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_lucene-solr.tar.gz,vlarge,Java,73424800,0,1895912,1307770,359754,228388,0,8573,0,[]
500132,https://api.github.com/repos/magefree/mage,mage,magefree/mage,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/magefree_mage.tar.gz,vlarge,Java,63114610,0,1750112,1298687,162092,289333,0,24471,0,[]
5022077,https://api.github.com/repos/fanhongtao/JDK,JDK,fanhongtao/JDK,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/fanhongtao_JDK.tar.gz,vlarge,Java,79510020,0,2250281,966987,1044218,239076,0,7443,0,[]
51339,https://api.github.com/repos/gridgain/gridgain,gridgain,gridgain/gridgain,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/gridgain_gridgain.tar.gz,vlarge,Java,80798953,0,2441088,1347928,665116,428044,0,11451,0,[]
55219,https://api.github.com/repos/JetBrains/intellij-community,intellij-community,JetBrains/intellij-community,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/JetBrains_intellij-community.tar.gz,vlarge,Java,186085145,0,5182255,3943779,550760,687716,0,65773,0,[]
62238,https://api.github.com/repos/apache/camel,camel,apache/camel,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_camel.tar.gz,vlarge,Java,91096809,0,2299591,1322734,701098,275759,0,18064,0,[]
63534528,https://api.github.com/repos/ForgeRock/openam-community-edition,openam-community-edition,ForgeRock/openam-community-edition,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ForgeRock_openam-community-edition.tar.gz,vlarge,Java,73120215,0,1713321,1103379,450614,159328,0,7224,0,[]
7021075,https://api.github.com/repos/googleads/googleads-java-lib,googleads-java-lib,googleads/googleads-java-lib,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/googleads_googleads-java-lib.tar.gz,vlarge,Java,81991754,0,2145899,1036948,879328,229623,0,13005,0,[]
71812389,https://api.github.com/repos/vespa-engine/vespa,vespa,vespa-engine/vespa,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/vespa-engine_vespa.tar.gz,vlarge,Java,35380372,0,884148,648033,107781,128334,0,8068,0,[]
7292,https://api.github.com/repos/groovy/groovy-eclipse,groovy-eclipse,groovy/groovy-eclipse,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/groovy_groovy-eclipse.tar.gz,vlarge,Java,339730664,0,9614405,7628713,1468335,517357,0,16081,0,[]
730516,https://api.github.com/repos/eclipse/birt,birt,eclipse/birt,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/eclipse_birt.tar.gz,vlarge,Java,65792265,0,2318260,1463220,571975,283065,0,9502,0,[]
75061625,https://api.github.com/repos/OpenLiberty/open-liberty,open-liberty,OpenLiberty/open-liberty,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/OpenLiberty_open-liberty.tar.gz,vlarge,Java,211351394,0,5320173,3169863,1436776,713534,0,31251,0,[]
773698,https://api.github.com/repos/Helbrass/openjdk-fontfix,openjdk-fontfix,Helbrass/openjdk-fontfix,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Helbrass_openjdk-fontfix.tar.gz,vlarge,Java,169872268,0,4368062,2375930,1553777,438355,0,20105,0,[]
788898,https://api.github.com/repos/deas/alfresco,alfresco,deas/alfresco,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/deas_alfresco.tar.gz,vlarge,Java,77939656,0,2152658,1302941,558498,291219,0,8931,0,[]
80214967,https://api.github.com/repos/wanwanpp/jdk-source,jdk-source,wanwanpp/jdk-source,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wanwanpp_jdk-source.tar.gz,vlarge,Java,84485641,0,2340682,1044397,1052679,243606,0,7620,0,[]
8270239,https://api.github.com/repos/rhq-project/rhq,rhq,rhq-project/rhq,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/rhq-project_rhq.tar.gz,vlarge,Java,43389836,0,1057969,656618,248548,152803,0,5797,0,[]
85029025,https://api.github.com/repos/AionGermany/aion-germany,aion-germany,AionGermany/aion-germany,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/AionGermany_aion-germany.tar.gz,vlarge,Java,19406700,0,599267,361684,172672,64911,0,4939,0,[]
85035459,https://api.github.com/repos/oracle/graal,graal,oracle/graal,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/oracle_graal.tar.gz,vlarge,Java,56823808,0,1383316,875101,346162,162053,0,7733,0,[]
89965608,https://api.github.com/repos/microsoftgraph/msgraph-sdk-java,msgraph-sdk-java,microsoftgraph/msgraph-sdk-java,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/microsoftgraph_msgraph-sdk-java.tar.gz,vlarge,Java,18837439,0,516627,205189,229318,82120,0,7063,0,[]
9373127,https://api.github.com/repos/bytedeco/javacpp-presets,javacpp-presets,bytedeco/javacpp-presets,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bytedeco_javacpp-presets.tar.gz,vlarge,Java,63351138,0,1143178,599561,381172,162445,0,7014,0,[]
