project_id,git_url,repo_name,owner_repo,repo_path,size,Name,Bytes,CodeBytes,Lines,Code,Comment,Blank,Complexity,Count,WeightedComplexity,Files,others,acl,androidlog,jul,log4j,log4j2,logback,slf4j,is_general,general_lus
31208917,https://api.github.com/repos/khartec/waltz,waltz,khartec/waltz,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/khartec_waltz.tar.gz,medium,Java,3444444,0,92347,55223,19129,17995,0,1024,0,[],com.khartec.waltz.common.loggingutilities,False,False,False,False,False,True,True,True,"['logback', 'slf4j']"
29831135,https://api.github.com/repos/DV8FromTheWorld/JDA,JDA,DV8FromTheWorld/JDA,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/DV8FromTheWorld_JDA.tar.gz,medium,Java,3662860,0,96705,48338,39553,8814,0,533,0,[],net.dv8tion.jda.core.utils.jdalogger,False,False,False,False,False,False,True,True,['slf4j']
22056949,https://api.github.com/repos/jitsi/ice4j,ice4j,jitsi/ice4j,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jitsi_ice4j.tar.gz,medium,Java,2365747,0,71530,34600,29649,7281,0,248,0,[],org.ice4j.util.logger,False,False,True,False,False,False,False,True,['jul']
42283119,https://api.github.com/repos/xiangzhihong/gpuImage,gpuImage,xiangzhihong/gpuImage,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xiangzhihong_gpuImage.tar.gz,medium,Java,1279038,0,35966,23511,7959,4496,0,208,0,[],,False,True,False,False,False,False,False,True,['androidlog']
42009,https://api.github.com/repos/greenrobot/greenDAO,greenDAO,greenrobot/greenDAO,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/greenrobot_greenDAO.tar.gz,medium,Java,977029,0,29173,19763,4879,4531,0,245,0,[],,False,True,False,False,False,False,False,True,['androidlog']
184392,https://api.github.com/repos/lintool/Ivory,Ivory,lintool/Ivory,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/lintool_Ivory.tar.gz,medium,Java,3698983,0,97617,69745,15177,12695,0,482,0,[],org.mortbay.log.log,False,False,True,True,False,False,False,True,"['jul', 'log4j']"
6937275,https://api.github.com/repos/hantsy/spring4-sandbox,spring4-sandbox,hantsy/spring4-sandbox,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/hantsy_spring4-sandbox.tar.gz,medium,Java,633972,0,24967,18370,552,6045,0,371,0,[],org.springframework.data.mongodb.core.mapping.event.loggingeventlistener,False,False,False,False,False,False,True,True,['slf4j']
29048471,https://api.github.com/repos/Raysmond/expper,expper,Raysmond/expper,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Raysmond_expper.tar.gz,medium,Java,478353,0,14629,10573,1326,2730,0,176,0,[],com.expper.aop.logging.loggingaspect;com.expper.web.rest.dto.loggerdto,False,False,False,False,False,True,True,True,"['logback', 'slf4j']"
29660778,https://api.github.com/repos/yeshodhan/android-jaxb,android-jaxb,yeshodhan/android-jaxb,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/yeshodhan_android-jaxb.tar.gz,medium,Java,1446407,0,40559,26881,9979,3699,0,201,0,[],,False,False,True,True,False,False,False,True,"['jul', 'log4j']"
27756171,https://api.github.com/repos/jiangqqlmj/FastDev4Android,FastDev4Android,jiangqqlmj/FastDev4Android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jiangqqlmj_FastDev4Android.tar.gz,medium,Java,949421,0,27707,17599,7066,3042,0,208,0,[],com.chinaztt.fda.utils.log,False,True,False,False,False,False,False,True,['androidlog']
34853,https://api.github.com/repos/openmrs/openmrs-core,openmrs-core,openmrs/openmrs-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/openmrs_openmrs-core.tar.gz,medium,Java,7583156,0,222999,122029,69481,31489,0,1096,0,[],org.apache.velocity.runtime.log.commonsloglogchute;org.openmrs.annotation.logging,False,False,False,True,False,False,True,True,"['log4j', 'slf4j']"
117341905,https://api.github.com/repos/apache/incubator-iceberg,incubator-iceberg,apache/incubator-iceberg,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/apache_incubator-iceberg.tar.gz,medium,Java,4043302,0,110896,77879,17330,15687,0,582,0,[],org.mortbay.log.log,False,False,False,False,False,False,True,True,['slf4j']
101795321,https://api.github.com/repos/intuit/benten,benten,intuit/benten,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/intuit_benten.tar.gz,medium,Java,427854,0,12567,9205,923,2439,0,228,0,[],,False,False,False,True,False,False,True,True,"['log4j', 'slf4j']"
53344880,https://api.github.com/repos/shunfei/indexr,indexr,shunfei/indexr,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/shunfei_indexr.tar.gz,medium,Java,2072228,0,58547,44871,5453,8223,0,497,0,[],,True,False,False,False,False,False,True,True,"['acl', 'slf4j']"
23733419,https://api.github.com/repos/WeAreWizards/passopolis-server,passopolis-server,WeAreWizards/passopolis-server,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/WeAreWizards_passopolis-server.tar.gz,medium,Java,1165912,0,31040,19552,7357,4131,0,214,0,[],co.mitro.core.server.data.rpclogger;org.eclipse.jetty.util.log.log,False,False,False,False,False,False,True,True,['slf4j']
3761,https://api.github.com/repos/bndtools/bndtools,bndtools,bndtools/bndtools,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/bndtools_bndtools.tar.gz,medium,Java,2823507,0,76808,59387,5744,11677,0,669,0,[],biz.aqute.resolve.resolverlogger;org.bndtools.api.ilogger;org.bndtools.api.logger;org.bndtools.builder.buildlogger;org.bndtools.utils.log.logserviceadapter;org.osgi.service.log.logservice,False,False,True,False,False,False,True,True,"['jul', 'slf4j']"
93627329,https://api.github.com/repos/Car-eye-team/Car-eye-pusher-android,Car-eye-pusher-android,Car-eye-team/Car-eye-pusher-android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Car-eye-team_Car-eye-pusher-android.tar.gz,medium,Java,725249,0,25655,17143,5518,2994,0,129,0,[],,False,True,False,False,False,False,False,True,['androidlog']
19402694,https://api.github.com/repos/SleepyTrousers/EnderCore,EnderCore,SleepyTrousers/EnderCore,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SleepyTrousers_EnderCore.tar.gz,medium,Java,785490,0,25385,18948,2114,4323,0,210,0,[],com.enderio.core.common.transform.endercoreplugin.mainlogger;com.enderio.core.common.transform.endercoreplugin.mixinlogger;com.enderio.core.common.util.log,False,False,False,False,True,False,False,True,['log4j2']
4730423,https://api.github.com/repos/serkan-ozal/jillegal,jillegal,serkan-ozal/jillegal,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/serkan-ozal_jillegal.tar.gz,medium,Java,629147,0,19553,14419,1729,3405,0,207,0,[],,False,False,False,True,False,False,False,True,['log4j']
9736961,https://api.github.com/repos/fhoeben/hsac-fitnesse-fixtures,hsac-fitnesse-fixtures,fhoeben/hsac-fitnesse-fixtures,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/fhoeben_hsac-fitnesse-fixtures.tar.gz,medium,Java,1037857,0,29358,20562,5123,3673,0,246,0,[],,False,False,False,False,False,False,True,True,['slf4j']
29860952,https://api.github.com/repos/livroandroid/5ed,5ed,livroandroid/5ed,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/livroandroid_5ed.tar.gz,medium,Java,920762,0,27936,20726,3123,4087,0,471,0,[],,False,True,False,False,False,False,False,True,['androidlog']
60378432,https://api.github.com/repos/CenturyLinkCloud/MDW,MDW,CenturyLinkCloud/MDW,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/CenturyLinkCloud_MDW.tar.gz,medium,Java,5764116,0,145654,106786,23217,15651,0,1017,0,[],com.centurylink.mdw.util.log.abstractstandardloggerbase;com.centurylink.mdw.util.log.log4j.log4jstandardloggerimpl;com.centurylink.mdw.util.log.loggerutil;com.centurylink.mdw.util.log.loglineinjector;com.centurylink.mdw.util.log.standardlogger;com.centurylink.mdw.util.log.standardlogger.loglevel;com.centurylink.mdw.util.timer.loggerprogressmonitor,False,False,False,False,False,True,True,True,"['logback', 'slf4j']"
882869,https://api.github.com/repos/octo-online/robospice,robospice,octo-online/robospice,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/octo-online_robospice.tar.gz,medium,Java,871592,0,23661,16100,3464,4097,0,259,0,[],,False,True,False,False,False,False,False,True,['androidlog']
53083485,https://api.github.com/repos/reanox/MapleStory-v113-Server-Eimulator,MapleStory-v113-Server-Eimulator,reanox/MapleStory-v113-Server-Eimulator,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/reanox_MapleStory-v113-Server-Eimulator.tar.gz,medium,Java,3638956,0,94963,75758,9986,9219,0,322,0,[],,False,False,True,False,False,False,False,True,['jul']
3869962,https://api.github.com/repos/dobin/BurpSentinel,BurpSentinel,dobin/BurpSentinel,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dobin_BurpSentinel.tar.gz,medium,Java,786826,0,22732,12439,6985,3308,0,162,0,[],gui.networking.networkerlogger.signal,False,False,True,False,False,False,False,True,['jul']
13902949,https://api.github.com/repos/xjdr/xio,xio,xjdr/xio,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xjdr_xio.tar.gz,medium,Java,1382993,0,42344,33292,2566,6486,0,445,0,[],com.xjeffrose.xio.core.xioexceptionlogger;com.xjeffrose.xio.core.xiomessagelogger;io.netty.handler.logging.logginghandler;io.netty.handler.logging.loglevel;io.netty.handler.logging.loglevel.info,False,False,False,True,False,False,True,True,"['log4j', 'slf4j']"
122674929,https://api.github.com/repos/zhangke3016/VirtualUETool,VirtualUETool,zhangke3016/VirtualUETool,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/zhangke3016_VirtualUETool.tar.gz,medium,Java,2075495,0,61333,47462,4831,9040,0,583,0,[],,False,True,False,False,False,False,False,True,['androidlog']
3562446,https://api.github.com/repos/Tropicraft/Tropicraft,Tropicraft,Tropicraft/Tropicraft,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Tropicraft_Tropicraft.tar.gz,medium,Java,1954263,0,55315,42162,4248,8905,0,475,0,[],,False,False,False,False,True,False,False,True,['log4j2']
4555467,https://api.github.com/repos/adamhub/screenbird,screenbird,adamhub/screenbird,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/adamhub_screenbird.tar.gz,medium,Java,1509549,0,45847,26753,12979,6115,0,268,0,[],,False,False,True,False,False,False,False,True,['jul']
83642747,https://api.github.com/repos/SeldonIO/seldon-core,seldon-core,SeldonIO/seldon-core,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SeldonIO_seldon-core.tar.gz,medium,Java,430147,0,10872,8320,1257,1295,0,96,0,[],,False,False,True,False,False,False,True,True,"['jul', 'slf4j']"
21364722,https://api.github.com/repos/juleswhite/mobilecloud-15,mobilecloud-15,juleswhite/mobilecloud-15,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/juleswhite_mobilecloud-15.tar.gz,medium,Java,994690,0,30709,14585,12162,3962,0,283,0,[],retrofit.restadapter.log;vandy.mooc.common.lifecycleloggingactivity,False,True,False,False,False,False,False,True,['androidlog']
55941499,https://api.github.com/repos/samuelhuahui/OdyAndroidStore,OdyAndroidStore,samuelhuahui/OdyAndroidStore,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/samuelhuahui_OdyAndroidStore.tar.gz,medium,Java,769052,0,19081,9905,7214,1962,0,135,0,[],,False,True,False,False,False,False,False,True,['androidlog']
984708,https://api.github.com/repos/sayems/java.webdriver,WebDriver,sayems/java.webdriver,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/sayems_java.webdriver.tar.gz,medium,Java,18684,0,771,560,36,175,0,23,0,[],,False,False,False,False,False,False,True,True,['slf4j']
238398,https://api.github.com/repos/SpringSource/spring-batch-admin,spring-batch-admin,SpringSource/spring-batch-admin,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/SpringSource_spring-batch-admin.tar.gz,medium,Java,837275,0,23738,14476,5557,3705,0,231,0,[],,True,False,False,False,False,False,False,True,['acl']
4325638,https://api.github.com/repos/mdpnp/mdpnp,mdpnp,mdpnp/mdpnp,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/mdpnp_mdpnp.tar.gz,medium,Java,4496056,0,120642,80497,21655,18490,0,867,0,[],jtermios.jtermios.jtermioslogging.*;jtermios.jtermios.jtermioslogging.log,False,True,False,False,False,False,True,True,"['androidlog', 'slf4j']"
24535217,https://api.github.com/repos/dmfs/opentasks,opentasks,dmfs/opentasks,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/dmfs_opentasks.tar.gz,medium,Java,1981371,0,57930,32702,16144,9084,0,417,0,[],,False,True,False,False,False,False,False,True,['androidlog']
259117,https://api.github.com/repos/GabiAxel/spring-social-google,spring-social-google,GabiAxel/spring-social-google,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/GabiAxel_spring-social-google.tar.gz,medium,Java,527018,0,16446,8315,5777,2354,0,201,0,[],,True,False,False,False,False,False,False,True,['acl']
52687858,https://api.github.com/repos/material-components/material-components-android,material-components-android,material-components/material-components-android,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/material-components_material-components-android.tar.gz,medium,Java,3859207,0,109402,71587,23993,13822,0,544,0,[],,False,True,False,False,False,False,False,True,['androidlog']
60683898,https://api.github.com/repos/kanxg/fengchao,fengchao,kanxg/fengchao,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/kanxg_fengchao.tar.gz,medium,Java,567543,0,18023,11761,3071,3191,0,217,0,[],,False,False,False,True,False,False,False,True,['log4j']
56176122,https://api.github.com/repos/MyLifeMyTravel/AndroidCore,AndroidCore,MyLifeMyTravel/AndroidCore,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/MyLifeMyTravel_AndroidCore.tar.gz,medium,Java,822597,0,26304,18139,3876,4289,0,282,0,[],,False,True,False,False,False,False,False,True,['androidlog']
17061,https://api.github.com/repos/commonsguy/cw-advandroid,cw-advandroid,commonsguy/cw-advandroid,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/commonsguy_cw-advandroid.tar.gz,medium,Java,441377,0,13811,9203,2202,2406,0,161,0,[],,False,True,False,False,False,False,False,True,['androidlog']
7539519,https://api.github.com/repos/owncloud/android-library,android-library,owncloud/android-library,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/owncloud_android-library.tar.gz,medium,Java,321383,0,8448,4544,2703,1201,0,69,0,[],,False,True,False,False,False,False,False,True,['androidlog']
9341543,https://api.github.com/repos/wso2/siddhi,siddhi,wso2/siddhi,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/wso2_siddhi.tar.gz,medium,Java,8849587,0,204798,150059,26243,28496,0,994,0,[],org.apache.maven.plugin.logging.log;org.apache.maven.plugin.logging.systemstreamlog,True,False,False,True,False,False,False,True,"['acl', 'log4j']"
29771,https://api.github.com/repos/ralscha/extdirectspring,extdirectspring,ralscha/extdirectspring,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/ralscha_extdirectspring.tar.gz,medium,Java,1168842,0,33541,23626,4679,5236,0,219,0,[],,True,False,False,False,False,False,False,True,['acl']
3265582,https://api.github.com/repos/lookfirst/sardine,sardine,lookfirst/sardine,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/lookfirst_sardine.tar.gz,medium,Java,408805,0,14342,7538,5324,1480,0,136,0,[],,False,False,True,False,False,False,False,True,['jul']
30972943,https://api.github.com/repos/RestComm/jain-sip,jain-sip,RestComm/jain-sip,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/RestComm_jain-sip.tar.gz,medium,Java,8135794,0,226211,117252,75699,33260,0,1026,0,[],examples.nistgoodies.configlogger.logrecordfactoryimpl;gov.nist.core.commonlogger;gov.nist.core.serverlogger;gov.nist.core.stacklogger,False,False,False,True,False,False,False,True,['log4j']
59899368,https://api.github.com/repos/jeddict/jeddict,jeddict,jeddict/jeddict,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jeddict_jeddict.tar.gz,medium,Java,5583966,0,137140,88780,31709,16651,0,1019,0,[],io.github.jeddict.analytics.jeddictlogger;io.github.jeddict.orm.generator.service.classgenerator.logger;io.github.jeddict.orm.generator.util.ormconvlogger;org.eclipse.persistence.logging.abstractsessionlog;org.eclipse.persistence.logging.sessionlog;org.netbeans.modeler.analytics.ilogger.*,False,False,True,False,False,False,False,True,['jul']
166173,https://api.github.com/repos/jogetworkflow/jw-community,jw-community,jogetworkflow/jw-community,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/jogetworkflow_jw-community.tar.gz,medium,Java,5086771,0,128624,94601,16927,17096,0,598,0,[],org.enhydra.jawe.base.logger.loggingmanager;org.hibernate.engine.jdbc.spi.sqlstatementlogger;org.hibernate.internal.coremessagelogger;org.owasp.csrfguard.log.ilogger;org.owasp.csrfguard.log.loglevel,True,False,True,False,False,False,False,True,"['acl', 'jul']"
40769914,https://api.github.com/repos/NormanGyllenhaal/wechat-3rd-party,wechat-3rd-party,NormanGyllenhaal/wechat-3rd-party,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/NormanGyllenhaal_wechat-3rd-party.tar.gz,medium,Java,896495,0,38794,17918,12095,8781,0,302,0,[],,False,False,True,False,False,False,True,True,"['jul', 'slf4j']"
53419902,https://api.github.com/repos/atguigu01/Shopping,Shopping,atguigu01/Shopping,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/atguigu01_Shopping.tar.gz,medium,Java,538368,0,15963,11512,1745,2706,0,138,0,[],,False,True,False,False,False,False,False,True,['androidlog']
21592622,https://api.github.com/repos/chatty/chatty,chatty,chatty/chatty,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/chatty_chatty.tar.gz,medium,Java,4258434,0,112665,78783,20371,13511,0,444,0,[],chatty.logging;chatty.logging.userinfo,False,False,True,False,False,False,False,True,['jul']
29047482,https://api.github.com/repos/fengjundev/React-Native-Remote-Update,React-Native-Remote-Update,fengjundev/React-Native-Remote-Update,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/fengjundev_React-Native-Remote-Update.tar.gz,medium,Java,983233,0,28856,18501,6299,4056,0,289,0,[],com.facebook.common.logging.flog,False,True,False,False,False,False,False,True,['androidlog']
22224952,https://api.github.com/repos/TopQuadrant/shacl,shacl,TopQuadrant/shacl,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/TopQuadrant_shacl.tar.gz,medium,Java,998589,0,30968,19557,6696,4715,0,298,0,[],,False,False,False,False,False,False,True,True,['slf4j']
8403278,https://api.github.com/repos/Miserlou/Android-SDK-Samples,Android-SDK-Samples,Miserlou/Android-SDK-Samples,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/Miserlou_Android-SDK-Samples.tar.gz,medium,Java,3189096,0,86869,51400,23072,12397,0,599,0,[],com.example.android.voicemail.common.logging.logger,False,True,False,False,False,False,False,True,['androidlog']
30777575,https://api.github.com/repos/xiaolongzuo/niubi-job,niubi-job,xiaolongzuo/niubi-job,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/xiaolongzuo_niubi-job.tar.gz,medium,Java,469099,0,14002,7655,4305,2042,0,195,0,[],com.zuoxiaolong.niubi.job.core.helper.loggerhelper,False,False,False,True,False,False,False,True,['log4j']
869919,https://api.github.com/repos/indication/OpenRedmine,OpenRedmine,indication/OpenRedmine,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/indication_OpenRedmine.tar.gz,medium,Java,703530,0,23904,19365,1411,3128,0,255,0,[],com.j256.ormlite.logger.logger;com.j256.ormlite.logger.loggerfactory,False,True,False,False,False,False,False,True,['androidlog']
129943,https://api.github.com/repos/linkedin/linkedin-utils,linkedin-utils,linkedin/linkedin-utils,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/linkedin_linkedin-utils.tar.gz,medium,Java,505371,0,18724,9932,6519,2273,0,111,0,[],,False,False,False,False,False,False,True,True,['slf4j']
11473359,https://api.github.com/repos/sangmingming/android-instagram-filter,android-instagram-filter,sangmingming/android-instagram-filter,/home/local/SAIL/kundi/BACKUP/dataset/GitJavaLoggingRepos/sangmingming_android-instagram-filter.tar.gz,medium,Java,370539,0,9458,6865,1579,1014,0,103,0,[],,False,True,False,False,False,False,False,True,['androidlog']
